"time_s","state","frame_valid","cn0_valid","cn0_db_hz","truth_cn0_db_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","carrier_rate_hz_s","truth_doppler_rate_hz_s","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"142.00000000","Deep","1","1","5.93303456","7.00000000","1","1","4502.12444621","4503.49841273","-1.37396652","-0.03572877","0.03348834","615.01978746","615.07587633","-0.05608887"
"143.00000000","Deep","1","1","5.59357020","7.00000000","1","1","4502.07569402","4503.53128021","-1.45558619","-0.03813319","0.03224205","617.94243398","618.00023668","-0.05780271"
"144.00000000","Deep","1","1","5.68879607","7.00000000","1","1","4502.09858981","4503.56288826","-1.46429845","-0.02833765","0.03097005","620.86521194","620.92461798","-0.05940603"
"145.00000000","Deep","1","1","6.07321200","7.00000000","1","1","4501.95358839","4503.59321291","-1.63962452","-0.04703322","0.02967587","623.78796104","623.84901938","-0.06105834"
"146.00000000","Deep","1","1","6.25229225","7.00000000","1","1","4501.99011603","4503.62223380","-1.63211777","-0.03357805","0.02836312","626.71133280","626.77344005","-0.06210725"
"147.00000000","Deep","1","1","6.18837152","7.00000000","1","1","4501.97430861","4503.64993417","-1.67562556","-0.03126256","0.02703544","629.63745831","629.69787913","-0.06042082"
"148.00000000","Deep","1","1","5.35794830","7.00000000","1","1","4501.96742519","4503.67630095","-1.70887576","-0.02719028","0.02569655","632.56344115","632.62233578","-0.05889463"
"149.00000000","Deep","1","1","4.93412259","7.00000000","1","1","4501.93548291","4503.70132477","-1.76584186","-0.02807025","0.02435015","635.48923470","635.54680910","-0.05757441"
"150.00000000","Deep","1","1","4.93864104","7.00000000","1","1","4501.90961835","4503.72500000","-1.81538165","-0.02786156","0.02300000","638.41312720","638.47129824","-0.05817105"
"151.00000000","Deep","1","1","4.69620408","7.00000000","1","1","4501.87762989","4503.74732477","-1.86969487","-0.02752280","0.02164985","641.33572329","641.39580232","-0.06007903"
"152.00000000","Deep","1","1","5.48419663","7.00000000","1","1","4501.81089413","4503.76830095","-1.95740682","-0.03314146","0.02030345","644.26270021","644.32032045","-0.05762024"
"153.00000000","Deep","1","1","6.57073197","7.00000000","1","1","4501.84263550","4503.78793417","-1.94529867","-0.02340128","0.01896456","647.19078939","647.24485177","-0.05406238"
"154.00000000","Deep","1","1","7.35525851","7.00000000","1","1","4501.88469610","4503.80623380","-1.92153770","-0.01170046","0.01763688","650.11492061","650.16939540","-0.05447479"
